"","Ostan","gorooh","address","NoeKhanevar","TedadAza","SarparstJensiat","SarparstSen","SarparstSavad","SarparstTahsil","SarparstMadrak","SarparstFaaliat","SarparstZanashoyi","NahveTasarof","TedadOtagh","SatheZirbana","NoeEskelet","mashin","motor","docharkhe","radio","radiozabt","tv","tvrangi","video","computer","mobile","freezer","yakhchal","yakhchalfreezer","ojaghgaz","jarobarghi","lebasshoyi","khayati","panke","coolerabimoteharek","coolergazimoteharek","zarfshoyi","microfer","hichkodam","lolekeshiab","bargh","gazlolekeshi","telephone","internet","hamam","ashpazkhane","coolerabisabet","borodatmarkazi","hararatmarkazi","package","coolergazisabet","fazelabshahri","nsokhtpokhtpaz","nsokhtgarma","nsokhtabgarm","HazineKhoraki","HazineNoshidani","HazinePoshak","HazineMaskan","HazineLavazemKhanegi","HazineDarmani","HazineHamlonaghl","HazineErtebatat","HazineTafrihatFarhangi","HazineGhazaAmade","HazineKalaMotefaregheh","HazineKalaBadavam","Target"
"10504","kermanshah","6",10509066829,1,5,1,49,"1","2","4",1,1,3,3,70,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,11412000,0,2e+06,8710000,1450000,430000,690000,1450000,0,0,5e+05,144307500,21054166.6666667
"10505","kermanshah","6",10509066820,1,4,2,49,"1","2","1",3,2,4,4,120,3,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,14970200,0,0,8969000,750000,0,7e+05,610000,0,0,950000,37140000,62854166.6666667
"10506","kermanshah","6",10509066817,1,3,1,67,"1","2","1",3,1,1,4,150,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,22034000,0,1850000,17614000,2390000,3e+05,2700000,845000,0,0,1070000,48387080,53565833.3333333
"10507","kermanshah","6",10509066826,1,4,1,36,"1","2","2",1,1,6,4,140,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,4,14,24,11652000,0,1e+06,16400000,660000,180000,450000,372000,0,0,580000,37546520,18515000
"10508","kermanshah","6",10514069629,1,4,1,37,"1","2","6",1,1,1,4,130,2,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,4,14,24,10600000,0,0,10700000,1280000,0,4200000,920000,0,0,2e+06,75147800,30833333.3333333
"10509","kermanshah","6",10514069626,1,5,1,45,"1","2","4",1,1,1,3,100,3,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,16216500,0,11180000,10920000,1850000,3e+05,650000,1883000,0,0,2100000,59435000,41866666.6666667
"10510","kermanshah","6",10514069822,1,2,1,31,"1","2","6",1,1,6,3,60,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,4,14,24,16724000,0,3300000,12260000,910000,250000,2e+05,750000,0,0,1030000,15120000,26094166.6666667
"11504","kordestan","6",11207156014,1,2,1,63,"1","2","1",1,1,1,4,130,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,14732000,0,0,8100000,8e+05,0,6e+05,820000,0,0,3e+05,7570000,25395833.3333333
"11505","kordestan","6",11207156018,1,2,1,61,"1","2","1",1,1,1,3,70,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,16986000,0,1e+05,7550000,0,1420000,1500000,650000,0,0,450000,106460000,24483333.3333333
"11506","kordestan","6",11207156020,1,5,1,45,"1","2","1",1,1,1,4,100,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,23257000,0,350000,8100000,0,1500000,2e+06,850000,0,0,1050000,199500000,35833333.3333333
"11507","kordestan","6",11207156023,1,5,1,34,"1","2","1",1,1,1,4,100,2,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,4,14,24,46820000,1800000,0,7965000,1600000,0,2100000,1e+06,1.3e+07,0,8650000,39150000,33833333.3333333
"11508","kordestan","6",11207156026,1,4,1,63,"1","2","1",1,1,1,4,100,3,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,15775000,0,4e+05,7900000,1370000,4e+05,3550000,1950000,0,0,1100000,32280000,21133333.3333333
"11509","kordestan","6",11207156029,1,6,1,69,"1","2","1",1,1,1,5,110,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,28605000,0,6e+05,9180000,2040000,7900000,4500000,2950000,0,0,3720000,240330000,37883333.3333333
"11510","kordestan","6",11206155120,1,3,1,67,"1","2","1",3,1,1,4,120,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,24966000,0,6450000,9460000,1920000,2450000,6150000,7e+05,0,0,1480000,51720000,38333.3333333333
"11511","kordestan","6",11206155114,1,3,1,43,"1","2","1",1,1,1,3,85,3,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,8312000,0,3e+05,5514000,1560000,1150000,1550000,770000,0,0,1500000,10340000,9400000
"11512","kordestan","6",11206155117,1,4,1,38,"1","2","7",1,1,1,3,100,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,37632000,0,5800000,10810000,2120000,750000,1300000,1100000,1600000,0,2510000,230980000,5.1e+07
"11513","kordestan","6",11206155126,1,3,1,33,"1","2","6",1,1,4,3,70,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,8898000,4e+05,3400000,16245000,1290000,8e+05,350000,650000,0,0,1430000,120250000,35126666.6666667
"11514","kordestan","6",11206155123,1,5,1,40,"1","2","2",1,1,3,5,150,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,6787000,0,5e+05,10460000,1350000,6e+05,350000,760000,0,0,1160000,17050000,31375000
"11515","kordestan","6",11206155129,1,4,1,38,"1","2","4",1,1,1,3,85,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,13374000,0,1900000,6600000,1520000,4e+05,3e+05,590000,0,0,1230000,12270000,25116666.6666667
"11516","kordestan","6",11208156923,1,4,1,38,"1","2","1",1,1,4,3,60,3,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,19666000,2400000,5e+06,6705000,1100000,9e+05,8e+05,6e+05,0,0,1250000,184300000,38665000
"11517","kordestan","6",11208156926,1,2,1,28,"1","2","6",1,1,3,3,60,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,7008940,0,4500000,8520000,3700000,2600000,1500000,1e+06,0,0,1300000,138950000,41733333.3333333
"11518","kordestan","6",11208156920,1,3,1,49,"1","2","1",1,1,6,3,70,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,13061900,0,3600000,9197000,1300000,4e+05,9e+05,650000,0,0,1400000,115550000,26488333.3333333
"11519","kordestan","6",11208156917,1,2,1,30,"1","2","1",1,1,3,4,70,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,10953000,0,1500000,9370000,1700000,1500000,4e+05,6e+05,0,0,1100000,28110000,22808333.3333333
"11520","kordestan","6",11208156914,1,4,1,46,"1","2","4",1,1,4,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,14014900,9e+05,3850000,16472500,1200000,3250000,1e+06,7e+05,0,0,1650000,7500000,47033333.3333333
"11521","kordestan","6",11208156929,1,3,1,71,"2",NA,NA,1,1,1,4,110,3,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,14784940,9e+05,2450000,14405000,1700000,8e+05,1200000,8e+05,0,0,850000,293130000,28463333.3333333
"11522","kordestan","6",11206155620,1,4,1,41,"1","2","4",1,1,1,4,90,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,13811000,0,3400000,3950000,1560000,650000,6e+05,8e+05,0,0,1550000,121754000,29566666.6666667
"11523","kordestan","6",11206155617,1,3,1,29,"1","2","1",1,1,1,3,65,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,7663000,0,1480000,2359000,770000,450000,2500000,270000,0,0,860000,23430000,10666666.6666667
"11524","kordestan","6",11206155626,1,6,1,52,"1","2","1",1,1,1,4,120,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,15489000,0,4800000,7844000,1790000,3e+05,1500000,1520000,0,0,2160000,40500000,2.8e+07
"11525","kordestan","6",11202150126,1,2,1,31,"1","2","4",1,1,3,3,100,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,5101100,0,2400000,20400000,0,7100000,9e+05,1e+06,0,5e+05,350000,451010000,46691666.6666667
"11526","kordestan","6",11202150120,1,3,1,28,"1","2","5",1,1,3,4,120,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,16665100,0,3300000,7200000,0,0,6e+06,760000,0,0,550000,66426000,26380000
"11527","kordestan","6",11202150117,1,4,1,37,"1","2","4",1,1,4,3,80,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,6825100,0,3e+05,12350000,1e+06,0,3e+05,5e+05,5e+05,0,850000,477398000,18916666.6666667
"11528","kordestan","6",11202150129,1,3,1,61,"1","2","1",3,1,1,4,100,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,2528100,6e+05,3e+05,16300000,7e+05,4490000,9e+05,350000,0,0,570000,74420000,24900000
"11529","kordestan","6",11202150114,1,2,1,63,"1","2","1",3,1,1,4,80,3,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,2092000,0,150000,12900000,450000,8150000,1380000,3e+05,0,0,3e+05,31380000,0
"11530","kordestan","6",11202150123,1,6,1,49,"1","2","1",3,1,1,4,160,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,17882100,0,6e+06,9850000,6e+05,5490000,3500000,1800000,950000,0,740000,588030000,52375000
"11531","kordestan","6",11206155614,1,5,1,42,"1","2","1",1,1,3,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,12423000,0,5e+05,6905000,1290000,650000,4e+05,550000,0,0,850000,17150000,18350000
"11532","kordestan","6",11204152521,1,3,1,47,"1","2","1",1,1,1,3,50,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,10292000,0,2e+05,5007000,6e+05,250000,1300000,1100000,0,0,510000,124500000,22765000
"11533","kordestan","6",11204152517,1,3,1,62,"1","2","1",3,1,1,3,50,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,7952000,0,150000,7200000,550000,2e+05,7e+05,8e+05,0,0,250000,14950000,16431666.6666667
"11534","kordestan","6",11204152514,1,3,1,46,"1","2","1",1,1,1,3,100,3,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,21820000,0,3e+05,7320000,830000,3e+05,8e+05,750000,0,0,850000,27289000,33098333.3333333
"11535","kordestan","6",11204152526,1,5,1,38,"1","2","1",1,1,3,3,40,3,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,8839750,1350000,450000,5930000,720000,315000,1030000,9e+05,0,0,1990000,15150000,23603333.3333333
"11536","kordestan","6",11203151729,1,1,2,70,"2",NA,NA,5,2,1,3,60,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,5732200,0,5e+05,4420000,573000,250000,270000,150000,0,0,380000,650000,5966666.66666667
"11537","kordestan","6",11203151714,1,5,1,41,"1","2","1",1,1,1,3,80,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,12589000,0,2340000,6905000,1465000,520000,1780000,5e+05,0,0,725000,22546000,16038333.3333333
"11538","kordestan","6",11203151717,1,4,1,41,"1","2","2",1,1,1,4,85,3,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,13024100,1500000,1195000,6718000,1620000,250000,1900000,535000,0,340000,830000,23825000,15886666.6666667
"11539","kordestan","6",11203151720,1,4,1,54,"1","2","1",1,1,1,3,80,3,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,13545100,0,460000,7360000,1558000,380000,1680000,775000,0,0,1165000,31080000,19220000
"11540","kordestan","6",11203151723,1,4,1,40,"1","2","4",1,1,6,3,90,2,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,13672500,0,3060000,6590000,1405000,345000,420000,465000,2e+05,0,975000,4896000,12666666.6666667
"11541","kordestan","6",11203151726,1,3,1,55,"1","2","1",1,1,1,3,85,3,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,15295600,0,3480000,6430000,1805000,380000,1940000,7e+05,0,0,1080000,21210000,20833333.3333333
"11542","kordestan","6",11210157720,1,2,1,26,"1","2","6",1,1,1,4,155,2,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,4,14,24,18614000,0,7600000,23450000,1070000,5340000,2100000,3300000,0,2350000,0,1176710000,82500000
"11543","kordestan","6",11210157729,1,3,1,33,"1","2","4",1,1,3,4,60,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,4,14,24,10848000,0,9e+05,5500000,5e+05,2e+05,1200000,6e+05,0,0,880000,9840000,29298333.3333333
"11544","kordestan","6",11210157726,1,4,1,26,"1","2","2",1,1,6,4,60,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,4,14,24,9849000,0,3e+05,6480000,580000,0,1500000,3e+05,0,0,650000,111100000,23313333.3333333
"11545","kordestan","6",11209157320,1,4,1,45,"1","2","4",1,1,1,4,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,18774000,0,350000,2572500,1560000,5e+05,450000,955000,0,0,1440000,13620000,14583333.3333333
"11546","kordestan","6",11209157329,1,4,1,66,"2",NA,NA,1,1,1,4,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,15129000,0,1300000,2028000,1030000,5e+05,350000,2500000,0,0,610000,12820000,37804166.6666667
"11547","kordestan","6",11209157323,1,5,1,38,"1","2","2",1,1,1,4,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,20948000,1e+06,4650000,3245000,1200000,450000,1500000,1e+06,0,0,1690000,15550000,30229166.6666667
"11548","kordestan","6",11209157316,1,4,1,46,"1","2","4",1,1,1,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,18615000,5e+05,6800000,3370000,1850000,350000,150000,1100000,0,0,1960000,36740000,10229166.6666667
"11549","kordestan","6",11209157326,1,2,1,59,"2",NA,NA,1,1,1,3,75,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,13998000,0,2e+05,3606000,820000,250000,250000,450000,0,0,1380000,9410000,18154166.6666667
"11550","kordestan","6",11209157314,1,5,1,35,"1","2","2",1,1,1,3,80,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,14792000,0,10100000,2706000,1830000,450000,2300000,1380000,0,0,2130000,50710000,24387500
"11551","kordestan","6",11201149714,1,3,1,36,"1","2","6",1,1,6,4,130,2,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4,14,24,23449600,0,4400000,9670000,1720000,388000,2e+06,925000,1e+06,2e+05,1180000,24810000,28046666.6666667
"11552","kordestan","6",11201149717,1,6,1,55,"2",NA,NA,1,1,1,5,110,3,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,21867000,0,4180000,8150000,1368000,580000,5e+05,890000,0,0,1750000,3250000,45250000
"11553","kordestan","6",11201149721,1,2,1,63,"2",NA,NA,1,1,1,4,120,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,14,24,8688000,0,190000,7780000,970000,3e+05,3e+05,3e+05,0,0,495000,1800000,11030000
"11554","kordestan","6",11201149726,1,5,1,36,"1","2","1",1,1,1,4,120,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,4,14,24,19742000,0,5020000,9620000,1503000,675000,6e+05,8e+05,75000,0,1080000,5225000,2.5e+07
"11555","kordestan","6",11201149729,1,4,1,35,"1","2","4",1,1,1,6,140,2,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,4,14,24,24386400,0,5550000,10430000,2605000,820000,2100000,1090000,0,690000,1540000,27241000,26720000
"11556","kordestan","6",11201149723,1,4,1,50,"1","2","1",1,1,1,4,130,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,4,14,24,16073440,0,3255000,9593000,1905000,320000,2090000,825000,0,0,910000,48200000,29595000
"11557","kordestan","6",11205153817,1,4,1,37,"1","2","2",1,1,6,4,70,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4,14,24,9491500,5e+05,3370000,5315000,940000,749000,3e+05,720000,360000,0,750000,11290000,11083333.3333333
"11558","kordestan","6",11205153814,1,8,1,54,"1","2","1",1,1,1,8,230,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,32377000,8900000,23150000,15100000,3600000,3292000,4280000,2200000,4e+05,740000,2400000,254335104,97083333.3333333
"11559","kordestan","6",11205153823,1,3,1,36,"1","2","2",1,1,4,4,90,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,11460200,3e+06,4070000,14955000,1230000,2e+05,210000,750000,2e+05,0,930000,33840000,17625000
"11560","kordestan","6",11205153820,1,2,1,70,"1","2","1",3,1,1,4,110,2,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,15235100,0,5880000,5760000,830000,1592000,450000,170000,0,0,470000,66842280,30711608.3333333
"11561","kordestan","6",11207156529,1,2,1,54,"1","2","5",3,1,1,3,80,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,13746000,1800000,1e+06,14202500,6e+05,7200000,2500000,6e+05,0,0,950000,97460000,46183333.3333333
"11562","kordestan","6",11207156513,1,3,1,54,"1","2","1",1,1,1,4,80,3,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,24253940,0,4500000,15797000,4e+06,8620000,2e+06,6e+05,1e+06,0,1500000,487640000,66123333.3333333
"11563","kordestan","6",11207156520,1,4,1,45,"2",NA,NA,1,1,1,3,70,3,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,16775900,0,6900000,13874000,1e+06,1500000,9e+05,750000,0,0,1150000,120100000,30276666.6666667
"11564","kordestan","6",11207156523,1,4,1,66,"1","2","2",3,1,1,4,80,3,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,17190940,0,0,21024000,1100000,5060000,1300000,8e+05,0,0,1200000,0,36995833.3333333
"11565","kordestan","6",11207156517,1,5,1,48,"1","2","2",1,1,3,4,100,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,15025940,2400000,4100000,6837500,1600000,742000,2e+06,1e+06,6e+05,0,1700000,23800000,33545833.3333333
"11566","kordestan","6",11205153829,1,2,2,47,"1","2","2",3,2,2,4,75,2,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,4,14,24,14851500,0,4700000,10090000,1435000,3e+05,3470000,1200000,320000,0,1300000,1822507000,4.7e+07
"11567","kordestan","6",11205153826,1,4,1,34,"1","2","2",1,1,2,4,75,2,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,4,14,24,13879000,0,3630000,10175000,2010000,450000,3660000,9e+05,685000,0,2850000,194454198,27667550
"11568","kordestan","6",11205154715,1,1,1,87,"2",NA,NA,3,3,1,3,60,3,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,8800000,3500000,250000,3625000,9e+05,1469000,550000,1e+05,0,0,5e+05,54100000,13633333.3333333
"11569","kordestan","6",11205154720,1,2,2,65,"2",NA,NA,3,2,1,4,100,3,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,14,24,10268000,0,1350000,6450000,725000,1448000,635000,340000,3e+05,0,580000,46393898,29103168.5
"11570","kordestan","6",11202150529,1,2,1,21,"1","2","3",1,1,4,2,50,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,3707000,0,5e+05,8500000,420000,3200000,9e+05,950000,0,0,870000,695500000,29424166.6666667
"11571","kordestan","6",11202150526,1,5,1,47,"1","2","2",1,1,1,3,60,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,13290250,0,3e+05,4990000,6e+05,150000,9e+05,7e+05,0,0,650000,21320000,30716666.6666667
"11572","kordestan","6",11202150520,1,5,1,38,"1","2","2",1,1,1,3,100,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,8690050,3e+06,2e+06,4310000,250000,1620000,1e+06,1200000,550000,0,470000,179050000,20883333.3333333
"11573","kordestan","6",11202150515,1,3,1,30,"1","2","2",1,1,4,4,90,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4,14,24,5853000,0,3400000,15800000,1e+05,1300000,2200000,6e+05,4e+05,0,3800000,0,18296666.6666667
"11574","kordestan","6",11202150513,1,3,1,36,"1","2","2",1,1,4,4,100,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,4,14,24,13421000,0,2400000,17600000,4e+05,2590000,5700000,1e+06,250000,0,1050000,122655715,14963333.3333333
"11575","kordestan","6",11202150523,1,5,1,51,"1","2","1",1,1,1,3,50,3,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,14,24,16007600,1800000,15400000,9250000,1250000,2790000,4750000,2300000,1250000,0,3040000,0,41966666.6666667
